LINE_ID,NAME,FROM_NODE,TO_NODE,R_PU,X_PU,B_PU,NUM_LINES
l_1,Callide B Power Station to Calvale,931,930,2.3728839884200847e-07,0.0005457692155034811,7.289014058300503e-06,1
l_2,Callide B Power Station to Calvale,930,931,2.6177623385629906e-07,0.000602091844719023,8.041230241424362e-06,1
l_3,Calvale to Callide A Power Station,928,930,9.802706697649594e-07,0.0020450398555362597,1.7623006510770702e-06,1
l_4,Braemar to Bulli Creek,659,660,1.4166699985533161e-05,0.033425262410431665,0.000879654976034453,2
l_5,Moura to Biloela Tee,929,932,4.6140321413633436e-05,0.09625790013768137,8.294965969720181e-05,1
l_6,Baralaba to Moura,932,761,4.0084620489193376e-05,0.08362450190833615,7.206290564953908e-05,1
l_7,Warwick to Stanthorpe,872,831,8.673974839311793e-05,0.1765575636418462,7.70752186904153e-05,1
l_8,Callide C Power Station to Calvale,933,930,3.0091951704392815e-07,0.0006921223690168711,9.243631803553134e-06,1
l_9,South Toowoomba Tee to Kearneys Spring,557,554,4.965365694009627e-06,0.010106933508175832,4.4121253961815995e-06,1
l_10,Middle Ridge to Yarranlea,558,559,6.626203041923299e-05,0.13487545063838227,5.887912496917668e-05,1
l_11,Bulli Creek to Dumaresq,308,659,2.53812335005687e-05,0.059885110217855676,0.0015760006472549971,2
l_12,Biloela Tee to Callide A Power Station,929,928,1.3785279052016831e-05,0.0287588376869656,2.478275337409953e-05,1
l_13,Baralaba to Callide A Power Station,928,761,7.584327420993148e-05,0.1582241755441528,0.0001363487204529199,1
l_14,Middle Ridge to Postmans Ridge,559,106,2.5654394333404958e-05,0.05221916646201085,2.2795985580403427e-05,1
l_15,Middle Ridge to Broxburn Tee,560,559,4.3712858086214366e-05,0.08897692080619557,3.884237802153202e-05,1
l_16,Yarranlea to Broxburn Tee,558,560,2.1964595987711045e-05,0.04470863272962203,1.9517304010692362e-05,1
l_17,Columboola to Roma,812,90,0.00013937874167079222,0.2907718148902749,0.000250570842083477,1
l_18,Millmerrin Power Station to Millmerrin,561,562,1.2008715255782078e-07,0.00028333659853499297,7.4565891430727584e-06,2
l_19,Millmerran to Middle Ridge,562,563,1.4622829785023306e-05,0.03450146634336912,0.0009079775104460551,2
l_22,Bulli Creek to Millmerrin,659,562,7.027101039307301e-06,0.01657991603290269,0.00043633481351591617,2
l_26,Chinchilla to Columboola,814,812,3.829474584786235e-05,0.07989046692102672,6.884512372149229e-05,2
l_28,Tarong to Chinchilla,454,814,0.00012746231672572256,0.2659117790860647,0.00022914785750693896,2
l_29,Callide C Power Station to Calvale,933,930,2.859811354399251e-07,0.0006577637200112922,8.784755288514002e-06,1
l_30,Callide A to Halys,453,928,7.012168613598313e-05,0.1612816210947505,0.002153994710787481,2
l_31,Biloela to Callide A Power Station,934,928,1.5618823177295875e-05,0.03258397591534805,2.8079042965761554e-05,1
l_32,Biloela to Biloela Tee,929,934,1.8471076562393797e-06,0.0038534344553850753,3.3206736930939618e-06,1
l_33,Tarong to Middle Ridge,563,454,0.00014918097390183825,0.30365581848881845,0.00013255925225678428,1
l_34,South Toowoomba Tee to Kearneys Spring,557,554,4.928032150497285e-06,0.01003094159435586,4.3789515504648616e-06,1
l_35,Middle Ridge to South Toowoomba Tee,559,557,1.7906770104021332e-06,0.003644898401055887,1.591160047584297e-06,1
l_36,Middle Ridge to South Toowoomba Tee,559,557,1.949493349912004e-06,0.0039681668735824195,1.7322810944641806e-06,1
l_37,Broxburn Tee to Broxburn,560,942,3.83211491763872e-08,7.800217155201572e-05,3.405141250643073e-08,1
l_38,Middle Ridge to Warwick,831,559,0.00010401711545546178,0.21172540642654278,9.242754411669455e-05,1
l_39,Middle Ridge to Warwick,831,559,9.772295750318522e-05,0.1989137345711622,8.683468029554215e-05,1
l_40,Tangkam to Dalby,564,556,7.179047705750314e-05,0.14612852765623513,6.379159291561094e-05,1
l_41,Oakey to Oakey Tee,941,555,4.040523432722583e-06,0.008224429818335618,3.590328920363221e-06,2
l_42,Oakey Tee to Oakey Power Station,555,32,1.7528902929291216e-06,0.003567984057878163,1.5575835204813388e-06,2
l_43,Tangkam to Oakey Tee,556,555,7.893996851507068e-06,0.016068121908560603,7.014448911171052e-06,2
l_47,Braemar to Western Downs,813,660,6.195380717105218e-06,0.014249529645025814,0.00019030941826014448,2
l_48,Braemar Power Station to Braemar,660,661,1.5796041440620366e-07,0.0003633128794824854,4.852220702236697e-06,1
l_49,North Goonyella to North Goonyella Tee,834,490,4.49406239859574e-06,0.009375509236238594,8.079288032687148e-06,1
l_50,Kemmis to Nebo,835,840,3.0621392792539255e-05,0.06388232416235454,5.505020411160282e-05,1
l_51,Moranbah to Burton Downs Tee,836,838,3.714743149099817e-05,0.07749694066446863,6.67825170349364e-05,1
l_52,Moranbah to Mount McLaren,766,836,6.365627548746172e-05,0.1327996689506872,0.00011443930660864614,1
l_53,Norwich Park to Norwich Park Tee,544,548,1.552546812305284e-05,0.03238921867887118,2.7911212102360043e-05,1
l_54,Blackwater to Lilyvale,259,260,6.543705604561423e-05,0.1365147318692372,0.0001176407394718879,1
l_55,Dysart to Norwich Park Tee,545,544,3.721289325279859e-05,0.077633506937463,6.690020218965922e-05,1
l_56,Lilyvale to Norwich Park Tee,544,259,3.341227491270535e-05,0.06970466011902626,6.006756669231469e-05,1
l_57,Clermont to Barcaldine,767,171,0.000250780008013881,0.5231770440332129,0.0004508446340702432,1
l_58,Lilyvale to Broadsound,178,259,2.415652675357356e-05,0.055560611980718044,0.0007420390712979853,1
l_59,Dingo to Dingo Tee,480,481,1.2530995656218227e-05,0.02614215271039629,2.2527841018534477e-05,1
l_60,Blackwater to Rangal,260,262,6.251152428993046e-06,0.013041148995499657,1.1238130789160374e-05,1
l_61,Coppabella to Coppabella Tee,837,839,2.4983661305185384e-05,0.05212089342484732,4.491486274395419e-05,1
l_62,Moranbah to Moranbah South,768,338,8.95917450414112e-06,0.01869062239520636,1.610653011330704e-05,1
l_63,Baralaba to Dingo Tee,761,481,7.259032526774222e-05,0.15143787616788298,0.00013050066826125826,1
l_64,Baralaba to Blackwater,260,483,7.235142891408369e-05,0.15093949079367697,0.00013007118769779987,1
l_65,Blackwater to Dingo Tee,481,260,5.6247953641252085e-05,0.11734443407992314,0.00010112085200661864,1
l_66,Blackwater to Lilyvale,260,259,6.537551141779885e-05,0.13638633751790283,0.00011753009642092796,1
l_67,Blackwater to Memooloo,505,260,7.32989806451075e-05,0.15291627242643835,0.0001317746672407641,1
l_68,Lilyvale to Gregory,261,259,4.351152835036666e-06,0.009077371423663138,7.822369586921874e-06,1
l_69,Peak Downs to Peak Downs Tee,546,549,1.7423225586188136e-06,0.0036348318719254527,3.132294247033238e-06,1
l_70,Moranbah to Coppabella Tee,836,839,2.1552045749578076e-05,0.0449618599083413,3.8745609175097555e-05,1
l_71,Burton Downs to Burton Downs Tee,838,95,5.5790667359962304e-08,0.00011639044382042491,1.0029875670569647e-07,1
l_72,Coppabella Tee to Nebo,839,840,6.781541362906577e-05,0.14147645948069532,0.00012191647804806679,1
l_73,Burton Downs Tee to Kemmis,838,835,2.1609683496596177e-05,0.04508210372820749,3.884922855516222e-05,1
l_74,Nebo 275 to Nebo 132,840,622,4.358832766045853e-08,0.00010025423707374949,1.338944232610515e-06,1
l_75,Nebo to Strathmore,327,622,3.6183154948451885e-05,0.08322215576921603,0.0011114724798178374,2
l_76,Nebo to Strathmore,327,622,3.6180449866142706e-05,0.08321593401266594,0.0011113893852246052,1
l_78,Collinsville Power Station to Strathmore,328,327,6.179703331136209e-06,0.012892091947006737,1.1109681784660254e-05,1
l_79,Stony Creek to North Goonyella Tee,489,834,3.868789491225282e-05,0.08071065417200105,6.955191509403409e-05,1
l_80,Collinsville Power Station to Stony Creek,489,328,8.746373809429108e-05,0.18246677762979213,0.00015723963527967347,1
l_81,Goonyella Rivers to Moranbah,842,836,2.9597976278208268e-05,0.06174727348178823,5.321033717978799e-05,1
l_82,Newlands to Goonyella Riverside,842,329,8.296332509174921e-05,0.17307801976888576,0.00014914893032529913,1
l_83,Lilyvale to Broadsound,259,178,2.4163407537055276e-05,0.055576437953758405,0.0007422504348866609,1
l_84,Lilyvale to Clermont,767,259,8.834369088623878e-05,0.1843025344121051,0.00015882158751592511,1
l_85,Barcaldine to Barcaldine Power Station,170,171,2.2018343117205726e-07,0.0004593464908865905,3.958390433164117e-07,1
l_86,Middle Ridge 275 to Middle Ridge 110,559,563,4.0574683708633077e-07,0.0008258921006627164,3.605385856048264e-07,1
l_87,Darling Downs Power Station to Braemar,660,668,1.5000353072625922e-07,0.00034501184923807325,4.6078015174539085e-06,2
l_88,Darling Downs Power Station to Braemar,660,668,1.5652018227359103e-07,0.00036000030977829917,4.807979718214468e-06,2
l_91,Columboola to Roma,812,819,2.488198766319858e-06,0.0051908781957541675,4.473207697773956e-06,2
l_93,Clare South to Kings Creek Tee,68,326,6.602679327749986e-05,0.13774504119165012,0.00011870095104382613,1
l_94,Collinsville to Kings Creek Tee,328,326,4.109350032337063e-05,0.08572922617886237,7.387663898204346e-05,1
l_95,King Creek to Blue Valley,325,331,1.7376580178876832e-05,0.03625100710933742,3.1239084782644776e-05,1
l_96,King Creek to King Creek Tee,326,325,8.076340008697002e-08,0.00016848853805457215,1.4519397238580201e-07,1
l_97,Strathmore to Ross,69,327,2.016907425534914e-05,0.04638937212055818,0.0006195526899232469,1
l_98,Ross to Kidston,372,354,0.00040737299686075917,0.8292021264949822,0.0003619835589020924,1
l_101,Ross to Yabulu South,354,361,3.1482991415598734e-05,0.06567979049280619,5.659915978396717e-05,2
l_103,Alan Sherriff to Garbutt,355,66,3.673228486299204e-06,0.007663086211458447,6.6036179114815755e-06,1
l_104,Alan Sherriff to Garbutt,355,66,3.688933998383936e-06,0.007695851037700351,6.6318528011157405e-06,1
l_106,Ross to Townsville South,354,359,1.673451554363303e-05,0.03491153240158273,3.0084800604179034e-05,1
l_107,Townsville South to Townsville Zinc,356,359,4.751637511679931e-06,0.009912862222814973,8.542348698980833e-06,2
l_109,Mount Stuart Power Station to Townsville South,357,359,2.2570213862058748e-06,0.004708596137733491,4.057604069046752e-06,2
l_110,Mount Stuart Tee to Townsville East,358,542,7.989393330754502e-06,0.01666746571828582,1.4363087158239027e-05,1
l_112,Ross to Chalumbim,749,354,5.439965525604084e-05,0.12512055927570745,0.0016710460935428775,2
l_114,Chalumbin to Turkinje,749,750,9.731692506779762e-05,0.20302248809464055,0.0001749533936876019,2
l_116,Woree to Cairns City,148,153,4.449083330486221e-06,0.009281673941777624,7.998426038689865e-06,1
l_117,Kidston to Georgetown,579,372,0.00012664112933417226,0.25777627519458457,0.00011253079377628145,1
l_118,Ross to Millchester,89,354,9.054271583889019e-05,0.1888901384384187,0.0001627749273692143,1
l_122,Woree to Cairns,149,148,1.1142991587146122e-06,0.00232464997765188,2.0032529723328742e-06,1
l_123,Woree to Cairns,149,148,1.1706214899071862e-06,0.0024421495781174773,2.104507538028133e-06,1
l_124,Cairns Tee to Cairns City,149,153,3.216913737526685e-06,0.006711122762289282,5.783269202026976e-06,1
l_125,Yalkula Tee to Yalkula,150,154,4.860686733607143e-07,0.001014036061885475,8.738394057399904e-07,2
l_126,Turkinje to Yalkula Tee,150,746,4.620783657649152e-05,0.0963987502142535,8.307103639359006e-05,1
l_128,Turkinje to Yalkula Tee,150,750,4.627018938084052e-05,0.09652883058279979,8.318313235962264e-05,1
l_129,Yalkula Tee to Craiglie,150,155,3.197270969444762e-05,0.06670144035862409,5.747956033891458e-05,2
l_131,Chalumbin to Woree,749,148,2.9889268874076146e-05,0.06874606135396635,0.0009181371785500668,2
l_133,Turkinje to Woree,750,148,3.7000808571031675e-05,0.07719105605084607,6.651892283050945e-05,1
l_134,Chalumbin to Kareeya Power Station,749,751,7.1179613452376225e-06,0.014849485035258332,1.2796453367375935e-05,2
l_136,Kareeya Power Station to Tully,747,751,4.4014210667265976e-05,0.09182240966784214,7.912740277556636e-05,2
l_137,Woree to Innisfail,748,148,7.148658814625032e-05,0.14913526070349595,0.00012851640339664743,1
l_138,Woree to Edmonton,151,148,2.638170521528486e-06,0.005503749146672151,4.742822335852137e-06,1
l_139,El Arish to Tully,801,747,2.2364264101104966e-05,0.046656309157413214,4.020579050446018e-05,1
l_140,Innisfail to El Arish,748,801,3.66995634650462e-05,0.07656259876141881,6.597735358561991e-05,1
l_141,Ingham South to Cardwell,509,510,4.493600013330076e-05,0.09374544608482135,8.078456770587952e-05,1
l_142,Tully to Cardwell,747,510,1.0688761939037524e-05,0.024584418145347706,0.0003283368947646964,1
l_143,Invicta Mill Tee to Clare South,70,68,3.1843004830759605e-05,0.0664308501799314,5.7246380899015535e-05,1
l_144,South Townsville to Invicta Mill Tee,359,70,3.4551082443439284e-05,0.07208043944199032,6.211488006683917e-05,1
l_145,Invicta Mill Tee to Invicta Mill,67,70,9.547446525740462e-06,0.019917874997139255,1.7164107574972317e-05,1
l_146,Ross to Townsville South,359,354,1.9221824422597377e-05,0.04010055411507634,3.4556408489661976e-05,1
l_147,Townsville South to Clare South,359,68,6.796118010180979e-05,0.14178055737483505,0.00012217853255785192,1
l_148,Barren Gorge Power Station to Kamerunga,152,156,5.342247011779321e-06,0.011144991270449538,9.604128408055488e-06,2
l_150,Woree to Kamerunga,152,148,1.3154321814798717e-05,0.02744253522372912,2.364843773634013e-05,2
l_152,Pioneer Valley to Mackay,887,889,1.876704095868538e-05,0.039151785231108946,3.37388126773305e-05,1
l_153,Alligator Creek to Oonooie,888,890,1.7329247388934302e-05,0.03615226148234706,3.1153991339470547e-05,1
l_154,Collinsville Power Station to Proserpine Tee,822,328,8.669413247238723e-05,0.18086122702179985,0.00015585606181329722,2
l_155,Proserpine Tee to Mackay,889,822,0.00011024050877660887,0.22998365767366624,0.00019818701750881442,2
l_156,Proserpine to Proserpine Tee,822,823,3.9659338606074805e-08,8.27372791976704e-05,7.129834687753088e-08,1
l_159,Proserpine to Proserpine Tee,823,822,3.9659338606074805e-08,8.27372791976704e-05,7.129834687753088e-08,1
l_160,Nebo to Pioneer Valley,887,840,6.667596198182597e-05,0.13909933640241268,0.00011986800670057353,1
l_161,Nebo to Pioneer Valley,887,840,6.669286910164287e-05,0.13913460802170555,0.00011989840180386506,1
l_162,Nebo to Alligator Creek,890,840,7.40249813041827e-05,0.15443085439726317,0.00013307984903762168,1
l_163,Pioneer Valley to Alligator Creek,890,887,3.571331296124921e-05,0.074505083781101,6.420430257167569e-05,1
l_164,Wagga 330 to Australian Newsprint Mills,4,444,0.00010240838989534726,0.21364429778103733,0.00018410667354925293,1
l_165,Albury to Australian Newsprint Mills,680,4,9.645145465913945e-06,0.020121694444829485,1.7339747743741773e-05,1
l_166,Jindera to Australian Newsprint Mills,4,5,1.116593360523029e-05,0.023294361395554897,2.0073774182286637e-05,1
l_167,Wodonga Terminal to Jindera,681,5,6.578782861411121e-06,0.015522143033202762,0.00040849732726747485,1
l_169,Albury to Hume,734,680,1.2007616221183102e-05,0.025050278968553618,2.1586925465747503e-05,1
l_170,Albury to Jindera,680,5,1.651634994151029e-05,0.03445639550397969,2.9692589152258605e-05,1
l_171,Bendigo Terminal to Kerang Terminal,679,553,4.2297579622720404e-05,0.09427109240890179,0.0005492085036917367,1
l_172,Shepparton Terminal Station to Fosterville Tee,75,213,3.2286633935637026e-05,0.0719591115725185,0.0004192224252829151,1
l_173,Bendigo Terminal to Ballarat Terminal,302,679,3.338523142993952e-05,0.07440762013564081,0.00043348704967483345,1
l_174,Dederang Terminal to Shepparton Terminal,682,213,5.2645844641713384e-05,0.11733487659179803,0.0006835744697252595,1
l_175,Sydenham Terminal to South Morang Terminal,141,195,2.90910468799469e-06,0.007279422678825716,0.0008976268122287361,1
l_176,Sydenham Terminal to South Morang Terminal,141,195,2.9080994831350167e-06,0.007276907365065243,0.0008973166484736986,1
l_177,Sydenham Terminal to Keilor Terminal,141,142,8.069790105518118e-07,0.0020192952611810303,0.0002489996320058334,1
l_178,Keilor Terminal to South Morang Terminal,142,195,1.966162683667333e-06,0.00491990861958796,0.0006066747440704775,1
l_179,Keilor Terminal to Thomastown Terminal,142,194,5.702816217460353e-06,0.012710200428073852,7.404762139008962e-05,1
l_180,Keilor Terminal to Thomastown Terminal,142,194,5.754996320006847e-06,0.012826497277986848,7.472514848023658e-05,1
l_181,Geelong Terminal to Keilor Terminal,861,142,2.3240263820742173e-05,0.051796936793886784,0.00030176077761988264,1
l_182,Geelong Terminal to Keilor Terminal,861,142,2.3308535886486652e-05,0.05194909874443224,0.0003026472491250117,2
l_183,Hazelwood Terminal to Rowville Terminal,272,191,9.20170444774636e-06,0.023025330204582375,0.002839257268598037,1
l_184,Cranbourne Terminal to Rowville Terminal,493,191,1.426418649780798e-06,0.003569312686327516,0.00044013253658085357,1
l_185,Hazelwood Terminal to Cranbourne Terminal,493,272,7.780609422060234e-06,0.019469338767960382,0.0024007673775174724,1
l_186,Rowville Terminal Station to Thomastown Terminal Station,191,194,1.6425382789826037e-05,0.036608212399924706,0.00021327366683928877,1
l_187,Thomastown Terminal to Templestowe Terminal,192,194,5.506731808265211e-06,0.012273175623721905,7.150158386425692e-05,1
l_188,Ringwood Terminal to Thomastown Terminal,193,194,8.87418402159496e-06,0.01977841355026387,0.00011522591532323298,1
l_189,Hazelwood Terminal to South Morang Terminal,272,195,1.0358314205443735e-05,0.025919502880965877,0.0031961381790991308,1
l_190,Eildon Power Station to Thomastown Terminal,194,198,3.4416244432622326e-05,0.07670549918492998,0.00044687413029601366,1
l_191,Moorabool Terminal to Sydenham Terminal,862,141,4.234076055289648e-06,0.010594884875729384,0.0013064570030525506,1
l_192,Moorabool Terminal to Sydenham Terminal,862,141,4.231587052757045e-06,0.01058865667034432,0.0013056890020183528,1
l_193,Anglesea Power Station to Point Henry,863,864,1.2884680049756126e-05,0.028716840879879448,0.00016729978201571172,1
l_194,Terang Terminal to Moorabool Terminal,617,862,4.666130599596144e-05,0.1039967848917406,0.0006058688528971682,1
l_195,Terang Terminal to Ballarat Terminal,617,302,4.007131542995765e-05,0.08930928704522485,0.0005203018088634361,1
l_196,Murray to Dederang Terminal,682,204,1.7512585290973373e-05,0.0413196269726623,0.001087411522102106,1
l_197,Murray to Dederang Terminal,682,204,1.7505047277092213e-05,0.04130184159623106,0.0010869434631027095,1
l_198,South Morang Terminal to Dederang Terminal,195,682,3.4795501048885584e-05,0.0820973659673135,0.0021605621402670163,1
l_199,South Morang Terminal to Dederang Terminal,195,682,3.482012098463534e-05,0.08215545485278462,0.002162090869541585,1
l_200,Yallourn Power Station to Yallourn,273,276,4.090386076841573e-07,0.0009116482959012789,5.311119068328357e-06,1
l_201,Yallourn Power Station to Yallourn,273,276,3.807218326073383e-07,0.0008485370412195815,4.943442860658039e-06,1
l_202,Hazelwood Power Station to Morwell Tee,274,277,1.1801585329606972e-06,0.0026302884257266256,1.5323645177517916e-05,1
l_203,Hazelwood Power Station to Hazelwood Terminal,272,274,1.271083841607087e-06,0.002832938985171579,1.6504255348473638e-05,1
l_204,Hazelwood Power Station to Hazelwood Terminal,272,274,1.3143606766420664e-06,0.0029293926014573647,1.706617889176092e-05,1
l_205,Hazelwood Terminal to South Morang Terminal,272,195,1.0348877828033386e-05,0.025895890331025573,0.003193226511667981,1
l_206,Loy Yang Power Station to Hazelwood Terminal,272,275,9.498510952198687e-07,0.002376802606171311,0.00029308392173466556,1
l_207,Loy Yang Power Station to Hazelwood Terminal,272,275,9.69286138763783e-07,0.002425434715328942,0.00029908075514318617,1
l_208,Loy Yang Power Station to Hazelwood Terminal,272,275,9.858338163327006e-07,0.002466841798365238,0.00030418666938796207,1
l_209,Loy Yang Power Station to Basslink,275,88,2.2210997312717925e-07,0.0005557834966365123,6.853375472018217e-05,1
l_210,Loy Yang B Power Station to Loy Yang Power Station,275,774,9.341430035292613e-08,0.00023374964102253331,2.8823706822381578e-05,1
l_211,Valley Power to Loy Yang Power Station,275,775,1.3303083823808356e-07,0.0003328816954748479,4.1047696821829034e-05,1
l_212,Wodonga Terminal to Dederang Terminal,682,681,6.348685478250544e-06,0.014979245575082666,0.00039420985677142406,1
l_213,Moorabool Terminal to Elaine Terminal,143,862,1.5032913580757995e-05,0.03350473473866175,0.00019519329586840982,1
l_214,Mount Beauty Terminal to Dederang Terminal,735,682,1.2922160806736392e-05,0.028800376437619592,0.00016778644698902634,1
l_215,Mount Beauty Terminal to Bogong Tee,735,737,3.3668923634908393e-06,0.007503990156424388,4.371706214723146e-05,1
l_216,Mount Beauty Terminal to West Kiewa Power Station,735,738,9.938629082336115e-07,0.0022150804584937325,1.2904709100955257e-05,1
l_217,Horsham Terminal to Waubra Terminal,303,364,4.8916808691785206e-05,0.10902375581922871,0.0006351551920138549,1
l_218,Mount Beauty Terminal to Dederang Terminal,735,682,1.2918553131052777e-05,0.028792335799578718,0.00016773960350101414,1
l_219,Mount Beauty Terminal to Dartmouth Power Station,735,739,1.4602965941951605e-05,0.03254648526078537,0.00018961068566988648,1
l_220,Red Cliffs to Kerang,553,808,5.933065232470692e-05,0.13223369889889558,0.000770372656708796,1
l_221,Red Cliffs Terminal to Horsham Terminal,364,806,9.629391590079265e-05,0.21461588878769983,0.0012503182909805203,1
l_222,Red Cliffs to Buronga,806,807,8.323997982480038e-06,0.018552181709148546,0.0001080820821774688,1
l_223,Buronga to Balranald,446,807,5.1410530942151604e-05,0.11458166061669725,0.0006675346680491892,1
l_224,Buronga to Broken Hill,807,469,9.028799190007428e-05,0.20123013429482495,0.0011723349982450417,1
l_225,Robertstown to MDR Pump MW3,472,473,5.789476077994956e-06,0.012078000176229139,1.0408143155085899e-05,1
l_226,MDR Pump MW2 to MDR Pump MW3,473,474,2.130610552171627e-05,0.04444877960963394,3.830346534987138e-05,1
l_227,MDR Pump MW1 to MDR Pump MW2,474,754,2.4157960532988416e-05,0.05039831716099283,4.343044313076056e-05,1
l_228,North West Bend to MDR Pump MW1,754,475,4.934817206679883e-06,0.010295011550091793,8.871663556314998e-06,1
l_229,Monash to North West Bend,236,475,8.318158536613005e-05,0.17353335417167487,0.0001495413119761118,1
l_230,Monash to North West Bend,475,236,8.478260029397116e-05,0.1768733901818603,0.00015241956768317582,1
l_231,North West Bend to Robertstown,475,472,5.812131997266842e-05,0.12125264936161133,0.00010448873274342824,1
l_232,Robertstown to Morgan-Whyalla 4 Pump Station,477,472,6.95006097789426e-06,0.01449921142862407,1.2494607218336064e-05,1
l_233,Waterloo East to Morgan - Whyalla 4 Pump Station,126,477,1.5263327364088802e-05,0.03184234084565954,2.74399434574388e-05,1
l_234,Monash to Berri,236,237,3.550592312359441e-06,0.0074072427274364,6.383146345978688e-06,1
l_235,Tailem Bend to Mobilong,879,882,3.128053988684278e-05,0.06525743628198455,5.623519861289214e-05,1
l_236,Keith to Tailem Bend,627,879,0.00011712575837154215,0.2443476596490896,0.00021056510880362837,1
l_237,South East to Mount Gambier,651,657,1.3708089995993254e-05,0.028597805942521703,2.4643985248231817e-05,1
l_238,Snuggery to Blanche,652,654,4.186412559359698e-05,0.08733690397633656,7.526204554101147e-05,1
l_239,Penola West to Kincraig,653,630,5.9169092030663054e-05,0.12343851055710142,0.0001063723853272876,1
l_240,Kincraig to Keith,630,627,0.00010100092766046882,0.21070805123784667,0.00018157638095824092,1
l_241,Snuggery to Keith,654,627,0.00017451175933918484,0.36406628711430833,0.00031373190751263636,1
l_242,Keith to Tailem Bend,627,879,0.00011655182431079908,0.24315031888916377,0.00020953330768979378,1
l_243,Cherry Gardens to Tailem Bend,879,13,2.752351937806963e-05,0.0633047787088215,0.0008454661949749695,1
l_244,Mount Barker to Cherry Gardens,10,13,1.9335625513284724e-05,0.040337965855769264,3.4760996612511436e-05,1
l_245,Murray Bridge-Hahndorf Pump 3 to Mount Barker,880,10,1.8311019800019786e-05,0.03820043426937653,3.291899177519744e-05,1
l_246,Mannum to Mannum-Adelaide Pumping Station 1,755,756,3.970138524452348e-06,0.008282499685981312,7.137393703910479e-06,1
l_247,Mannum to Mobilong,756,882,1.6131176705810187e-05,0.033652847420182146,2.9000136480779095e-05,1
l_248,Millbrook to Millbrook Tee,127,795,1.782802127011455e-06,0.003719280313821307,3.2050671779532e-06,1
l_249,Mobilong to Murray Bridge-Hahndorf Pump 1,881,882,3.9493439662506464e-06,0.008239118095965012,7.100009882698624e-06,1
l_250,Mobilong to Murray Bridge-Hahndorf Pump 2,882,883,5.8917756144282886e-06,0.012291417384008303,1.0592054135207921e-05,1
l_251,Murray Bridge Pump 2 to Murray Bridge Pump 3,883,880,1.78833722471123e-05,0.03730827630036574,3.215018007434233e-05,1
l_252,Murray Bridge-Hahndorf Pump 3 to Kanmantoo Mine,884,880,4.28322371267398e-06,0.00893565774511699,7.700248686787672e-06,1
l_253,Morphett Vale East to Cherry Gardens,11,13,2.2954955291014767e-06,0.0052796967749932375,7.051292546976584e-05,1
l_254,Happy Valley to Morphett Vale East,11,12,2.1596385297439803e-06,0.00496722229953704,6.633967644845717e-05,1
l_255,Magill to Happy Valley,12,128,6.130390731411882e-06,0.014100051062505434,0.00018831305888615383,1
l_256,Magill to Para,128,123,5.1190907620945365e-06,0.01177403599566471,0.00015724799321296427,1
l_257,Pelican Point to Le Fevre,129,130,3.852889000823432e-07,0.0008861740471355598,1.1835286608669021e-05,1
l_258,Torrens B to Le Fevre,130,409,8.491054125263954e-07,0.0019529635546272205,2.608278078105623e-05,1
l_259,Bungama to Port Pirie,594,239,6.160924299296615e-06,0.012852915146409852,1.1075921415143691e-05,1
l_260,Bungama to Baroota,594,365,2.5410069750283344e-05,0.053010466368177,4.568144681465894e-05,1
l_261,Hummocks to Kadina East,291,348,3.817205583251407e-05,0.07963451111310302,6.862455536155066e-05,1
l_262,Ardrossan West to Hummocks,612,291,4.1877331561432144e-05,0.08736445425544499,7.52857868263848e-05,1
l_263,Waterloo to Hummocks,291,871,8.023017269350623e-05,0.16737611951005055,0.00014423535247432524,1
l_264,Hummocks to Snowtown Tee,291,595,4.0871223853760604e-05,0.08526551319292819,7.347703713819068e-05,1
l_265,Dalrymple to Wattle Point Wind Farm Substation,927,613,2.3949451997223525e-05,0.04996332682718946,4.305559285759907e-05,1
l_266,Whyalla Terminal to Cultana,346,583,9.77328857798371e-06,0.02038902649859577,1.7570119514311773e-05,1
l_267,Davenport to Cultana,583,584,1.3675129898776569e-05,0.03145313868350057,0.00042007200759796,1
l_268,Cultana to Stoney Point,583,586,2.3559592351365488e-05,0.049150001958420196,4.235471510116367e-05,1
l_269,Davenport to Brinkworth,495,584,3.3093972368706444e-05,0.07611695904943347,0.0010165791122435804,1
l_270,Davenport to Olympic Dam West,584,368,5.799138767845846e-05,0.13338163312528264,0.0017813767639356052,1
l_271,Whyalla Terminal to Davenport,346,584,7.122227023926649e-05,0.14858384090589716,0.0001280412207415542,1
l_272,Whyalla Terminal to Davenport,346,584,6.929819463284005e-05,0.14456983597688033,0.000124582176419908,1
l_273,Davenport to Mount Gunson Tee,584,306,0.00013417606923205708,0.2799180039779638,0.00024121763657716306,1
l_274,Port Lincoln Terminal to Yadnarie,296,526,0.00012198056610269056,0.25447575549790713,0.00021929293377008195,1
l_275,Angas Creek to Adelaide Pump 3 Tee,757,914,1.7537919315456244e-05,0.036587592681811824,3.1529135351541514e-05,1
l_276,Angas Creek to Millbrook Tee,914,795,1.2106478974102517e-05,0.025256526361425957,2.1764657901503167e-05,1
l_277,Wellington to Wellington Town,639,640,5.963404541060263e-06,0.01244084959114227,1.0720826430384056e-05,1
l_278,Kempsey to Armidale,952,589,0.00013796863868175815,0.2878300592079622,0.00024803580202535067,1
l_279,Orange North to Panorama,131,133,4.2317956999778145e-05,0.08828368667825814,7.607792977305122e-05,1
